cycle,set,way,pc_sig,recency,hits,prefetch,dirty,reused,access_type,hit
8776,13,0,1600,0,255,0,0,1,0,1
8776,2,0,1528,0,255,0,0,1,0,1
8777,25,1,1600,0,40,0,0,1,0,1
8777,25,0,1528,0,179,0,1,1,0,1
8777,13,0,1584,0,255,0,0,1,0,1
8777,2,0,1542,0,255,0,0,1,0,1
8778,24,1,1584,0,51,0,0,1,0,1
8778,26,0,1542,0,108,0,1,1,0,1
8778,13,0,1600,0,255,0,0,1,0,1
8778,2,0,1568,0,255,0,0,1,0,1
8779,25,1,1600,0,41,0,0,1,0,1
8779,22,1,1568,0,12,0,1,1,0,1
8779,13,0,1584,0,255,0,0,1,0,1
8779,2,0,1484,0,255,0,0,1,0,1
8780,24,1,1584,0,52,0,0,1,0,1
8780,25,0,1484,0,180,0,1,1,0,1
8780,13,0,1600,0,255,0,0,1,0,1
8780,2,0,1492,0,255,0,0,1,0,1
8781,25,1,1600,0,42,0,0,1,0,1
8781,36,0,1492,0,175,0,1,1,0,1
8781,13,0,1676,0,255,0,0,1,0,1
8781,2,0,1528,0,255,0,0,1,0,1
8782,26,1,1676,0,6,0,0,1,0,1
8782,25,0,1528,0,181,0,1,1,0,1
8782,2,0,1533,0,255,0,0,1,0,1
8783,36,0,1533,0,176,0,1,1,0,1
8783,13,0,1682,0,255,0,0,1,0,1
8783,2,0,1584,0,255,0,0,1,0,1
8784,26,1,1682,0,7,0,0,1,0,1
8784,42,1,1584,0,137,0,1,1,3,1
8784,13,0,3084,0,255,0,0,1,0,1
8784,2,0,1542,0,255,0,0,1,0,1
8785,48,0,3084,0,10,0,0,1,0,1
8785,26,0,1542,0,109,0,1,1,0,1
8785,13,0,2931,0,255,0,0,1,0,1
8785,2,0,1547,0,255,0,0,1,0,1
8786,45,0,2931,0,15,0,0,1,0,1
8786,36,0,1547,0,177,0,1,1,0,1
8786,15,0,1158,0,81,0,0,1,0,1
8786,2,0,1568,0,255,0,0,1,0,1
8787,18,0,1158,0,17,0,0,1,0,1
8787,22,1,1568,0,13,0,1,1,0,1
8787,14,0,816,0,255,0,0,1,0,1
8787,2,0,1528,0,255,0,0,1,0,1
8788,12,0,816,0,14,0,0,1,0,1
8788,25,0,1528,0,182,0,1,1,0,1
8788,14,0,832,0,255,0,0,1,0,1
8788,2,0,1533,0,255,0,0,1,0,1
8789,13,0,832,0,24,0,0,1,0,1
8789,36,0,1533,0,178,0,1,1,0,1
8789,2,0,1542,0,255,0,0,1,0,1
8790,25,0,1542,0,183,0,1,1,0,1
8790,14,0,857,0,255,0,0,1,0,1
8790,2,0,1584,0,255,0,0,1,0,1
8791,13,0,857,0,25,0,0,1,0,1
8791,41,1,1584,0,13,0,1,1,3,1
8791,2,0,1547,0,255,0,0,1,0,1
8792,36,0,1547,0,179,0,1,1,0,1
8792,14,0,889,0,255,0,0,1,0,1
8792,2,0,1568,0,255,0,0,1,0,1
8793,13,0,889,0,26,0,0,1,0,1
8793,24,0,1591,0,255,0,0,1,0,1
8793,22,1,1568,0,14,0,1,1,0,1
8793,2,0,1484,0,255,0,0,1,0,1
8794,25,0,1484,0,184,0,1,1,0,1
8794,14,0,1600,0,255,0,0,1,0,1
8794,2,0,1492,0,255,0,0,1,0,1
8795,25,0,1600,0,28,0,0,1,0,1
8795,36,0,1492,0,180,0,1,1,0,1
8795,14,0,1624,0,255,0,0,1,0,1
8795,2,0,1664,0,255,0,0,1,0,1
8796,25,0,1624,0,29,0,0,1,0,1
8796,22,1,1664,0,15,0,1,1,0,1
8796,2,0,1584,0,255,0,0,1,0,1
8797,41,1,1584,0,14,0,1,1,3,1
8797,14,0,1624,0,255,0,0,1,0,1
8797,2,0,1689,0,255,0,0,1,0,1
8798,25,0,1624,0,30,0,0,1,0,1
8798,25,0,1689,0,185,0,1,1,0,1
8798,2,0,1692,0,255,0,0,1,0,1
8799,36,0,1692,0,181,0,1,1,0,1
8799,14,0,1624,0,255,0,0,1,0,1
8799,7,0,848,0,25,0,0,1,0,1
8800,25,0,1624,0,31,0,0,1,0,1
8800,0,4,848,0,23,0,0,1,0,1
8800,2,0,1680,0,255,0,0,1,0,1
8801,41,1,1680,0,15,0,1,1,3,1
8801,14,0,1624,0,255,0,0,1,0,1
8801,13,0,708,0,23,0,0,1,0,1
8802,25,0,1624,0,32,0,0,1,0,1
8802,14,0,941,0,35,0,0,1,0,1
8802,51,1,708,0,23,0,0,1,0,1
8803,14,0,962,0,255,0,0,1,0,1
8803,2,0,1684,0,255,0,0,1,0,1
8804,15,0,962,0,24,0,0,1,0,1
8804,16,1,1027,0,79,0,0,1,0,1
8804,41,1,1684,0,16,0,1,1,3,1
8804,2,0,1789,0,255,0,0,1,0,1
8805,21,1,1789,0,45,0,1,1,3,1
8805,14,0,1039,0,255,0,0,1,0,1
8805,2,0,1703,0,255,0,0,1,0,1
8806,16,1,1039,0,80,0,0,1,0,1
8806,25,0,1703,0,186,0,1,1,0,1
8806,14,0,1082,0,255,0,0,1,0,1
8806,2,0,3763,0,255,0,0,1,0,1
8807,16,1,1082,0,81,0,0,1,0,1
8807,41,1,3763,0,17,0,1,1,3,1
8807,14,0,1089,0,255,0,0,1,0,1
8807,2,0,3773,0,255,0,0,1,0,1
8808,17,1,1089,0,82,0,0,1,0,1
8808,41,1,3773,0,18,0,1,1,3,1
8808,14,0,1064,0,255,0,0,1,0,1
8808,2,0,3783,0,255,0,0,1,0,1
8809,16,1,1064,0,82,0,0,1,0,1
8809,42,1,3783,0,138,0,1,1,3,1
8809,14,0,1089,0,255,0,0,1,0,1
8809,2,0,3793,0,255,0,0,1,0,1
8810,17,1,1089,0,83,0,0,1,0,1
8810,42,1,3793,0,139,0,1,1,3,1
8810,14,0,1064,0,255,0,0,1,0,1
8810,2,0,3803,0,255,0,0,1,0,1
8811,16,1,1064,0,83,0,0,1,0,1
8811,42,1,3803,0,140,0,1,1,3,1
8811,14,0,1089,0,255,0,0,1,0,1
8811,2,0,1707,0,255,0,0,1,0,1
8812,17,1,1089,0,84,0,0,1,0,1
8812,41,1,1707,0,19,0,1,1,3,1
8812,2,0,1711,0,255,0,0,1,0,1
8813,36,0,1711,0,182,0,1,1,0,1
8813,2,0,1725,0,255,0,0,1,0,1
8814,24,2,1725,0,31,0,1,1,0,1
8814,2,0,1734,0,255,0,0,1,0,1
8815,25,0,1734,0,187,0,1,1,0,1
8815,14,0,2589,0,72,0,0,1,0,1
8816,42,2,2589,0,18,0,0,1,0,1
8816,2,0,1717,0,255,0,0,1,0,1
8817,41,1,1717,0,20,0,1,1,3,1
8817,15,0,2657,0,28,0,0,1,0,1
8818,24,1,2657,0,19,0,0,1,0,1
8818,14,0,1123,0,255,0,0,1,0,1
8819,17,1,1123,0,85,0,0,1,0,1
8819,14,0,1238,0,255,0,0,1,0,1
8820,19,0,1238,0,22,0,0,1,0,1
8820,2,0,1126,0,255,0,0,1,0,1
8821,25,0,1126,0,188,0,1,1,3,1
8821,14,0,1263,0,255,0,0,1,0,1
8821,2,0,1132,0,255,0,0,1,0,1
8822,19,0,1263,0,23,0,0,1,0,1
8822,25,0,1132,0,189,0,1,1,3,1
8822,14,0,1282,0,255,0,0,1,0,1
8822,2,0,2597,0,255,0,0,1,0,1
8823,20,0,1282,0,36,0,0,1,0,1
8823,30,0,2597,0,168,0,1,1,3,1
8823,14,0,1274,0,255,0,0,1,0,1
8823,2,0,2601,0,255,0,0,1,0,1
8824,19,0,1274,0,24,0,0,1,0,1
8824,30,0,2601,0,169,0,1,1,3,1
8824,14,0,1282,0,255,0,0,1,0,1
8825,20,0,1282,0,37,0,0,1,0,1
8825,14,0,1274,0,255,0,0,1,0,1
8826,19,0,1274,0,25,0,0,1,0,1
8826,14,0,1282,0,255,0,0,1,0,1
8827,20,0,1282,0,38,0,0,1,0,1
8827,14,0,1313,0,255,0,0,1,0,1
8827,2,0,2746,0,255,0,0,1,0,1
8828,20,0,1313,0,39,0,0,1,0,1
8828,31,0,2746,0,106,0,1,1,3,1
8828,14,0,1365,0,255,0,0,1,0,1
8828,2,0,2746,0,255,0,0,1,0,1
8829,21,0,1365,0,108,0,0,1,0,1
8829,31,0,2746,0,107,0,1,1,3,1
8830,14,0,1404,0,255,0,0,1,0,1
8831,21,0,1404,0,109,0,0,1,0,1
8831,22,0,1408,0,125,0,0,1,0,1
8832,14,0,1376,0,255,0,0,1,0,1
8833,21,0,1376,0,110,0,0,1,0,1
8833,22,0,1408,0,126,0,0,1,0,1
8833,2,0,2746,0,255,0,0,1,0,1
8834,31,0,2746,0,108,0,1,1,3,1
8834,14,0,1376,0,255,0,0,1,0,1
8834,2,0,2746,0,255,0,0,1,0,1
8835,21,0,1376,0,111,0,0,1,0,1
8835,22,0,1408,0,127,0,0,1,0,1
8835,31,0,2746,0,109,0,1,1,3,1
8836,14,0,1376,0,255,0,0,1,0,1
8836,2,0,332,0,255,0,0,1,0,1
8837,21,0,1376,0,112,0,0,1,0,1
8837,22,0,1408,0,128,0,0,1,0,1
8837,31,0,332,0,110,0,1,1,3,1
8837,2,0,337,0,255,0,0,1,0,1
8838,32,2,337,0,4,0,1,1,3,1
8838,14,0,1442,0,255,0,0,1,0,1
8838,2,0,352,0,255,0,0,1,0,1
8839,22,0,1442,0,129,0,0,1,0,1
8839,31,0,352,0,111,0,1,1,3,1
8839,14,0,1328,0,255,0,0,1,0,1
8840,20,0,1328,0,40,0,0,1,0,1
8840,14,0,1344,0,255,0,0,1,0,1
8840,2,0,358,0,255,0,0,1,0,1
8841,21,0,1344,0,113,0,0,1,0,1
8841,31,0,358,0,112,0,1,1,3,1
8841,14,0,1371,0,255,0,0,1,0,1
8841,2,0,1153,0,255,0,0,1,0,1
8842,21,0,1371,0,114,0,0,1,0,1
8842,25,0,1153,0,190,0,1,1,3,1
8842,14,0,1408,0,255,0,0,1,0,1
8842,2,0,2864,0,255,0,0,1,0,1
8843,22,0,1408,0,130,0,0,1,0,1
8843,25,0,2864,0,191,0,1,1,3,1
8843,2,0,2866,0,255,0,0,1,0,1
8844,24,2,2866,0,32,0,1,1,3,1
8844,14,0,1376,0,255,0,0,1,0,1
8844,2,0,2871,0,255,0,0,1,0,1
8845,21,0,1376,0,115,0,0,1,0,1
8845,24,2,2871,0,33,0,1,1,3,1
8845,14,0,1408,0,255,0,0,1,0,1
8845,2,0,2875,0,255,0,0,1,0,1
8846,22,0,1408,0,131,0,0,1,0,1
8846,24,2,2875,0,34,0,1,1,3,1
8846,14,0,1376,0,255,0,0,1,0,1
8846,2,0,3079,0,255,0,0,1,0,1
8847,21,0,1376,0,116,0,0,1,0,1
8847,24,2,3079,0,35,0,1,1,3,1
8847,14,0,1408,0,255,0,0,1,0,1
8847,2,0,1296,0,255,0,0,1,0,1
8848,22,0,1408,0,132,0,0,1,0,1
8848,24,2,1296,0,36,0,1,1,3,1
8848,14,0,1376,0,255,0,0,1,0,1
8848,2,0,1304,0,255,0,0,1,0,1
8849,21,0,1376,0,117,0,0,1,0,1
8849,24,2,1304,0,37,0,1,1,3,1
8849,14,0,1408,0,255,0,0,1,0,1
8849,2,0,1306,0,255,0,0,1,0,1
8850,22,0,1408,0,133,0,0,1,0,1
8850,24,2,1306,0,38,0,1,1,3,1
8850,2,0,1307,0,255,0,0,1,0,1
8851,23,3,1307,0,18,0,1,1,3,1
8851,14,0,1437,0,255,0,0,1,0,1
8851,2,0,1310,0,255,0,0,1,0,1
8852,22,0,1437,0,134,0,0,1,0,1
8852,36,0,1310,0,183,0,1,1,3,1
8852,14,0,1328,0,255,0,0,1,0,1
8852,2,0,1369,0,255,0,0,1,0,1
8853,20,0,1328,0,41,0,0,1,0,1
8853,37,0,1369,0,185,0,1,1,3,1
8853,14,0,1365,0,255,0,0,1,0,1
8853,2,0,1411,0,255,0,0,1,0,1
8854,21,0,1365,0,118,0,0,1,0,1
8854,32,2,1411,0,5,0,1,1,0,1
8854,2,0,1416,0,255,0,0,1,0,1
8855,42,1,1416,0,141,0,1,1,0,1
8855,2,0,1411,0,255,0,0,1,0,1
8856,31,0,1411,0,113,0,1,1,0,1
8858,2,0,1411,0,255,0,0,1,0,1
8859,31,0,1411,0,114,0,1,1,0,1
8859,14,0,1373,0,255,0,0,1,0,1
8859,2,0,1442,0,255,0,0,1,0,1
8860,21,0,1373,0,119,0,0,1,0,1
8860,37,0,1442,0,186,0,1,1,3,1
8861,14,0,1400,0,255,0,0,1,0,1
8861,2,0,1442,0,255,0,0,1,0,1
8862,21,0,1400,0,120,0,0,1,0,1
8862,22,0,1408,0,135,0,0,1,0,1
8862,37,0,1442,0,187,0,1,1,3,1
8863,14,0,1376,0,255,0,0,1,0,1
8863,2,0,1442,0,255,0,0,1,0,1
8864,21,0,1376,0,121,0,0,1,0,1
8864,22,0,1408,0,136,0,0,1,0,1
8864,37,0,1442,0,188,0,1,1,3,1
8865,14,0,1376,0,255,0,0,1,0,1
8865,2,0,1442,0,255,0,0,1,0,1
8866,21,0,1376,0,122,0,0,1,0,1
8866,22,0,1408,0,137,0,0,1,0,1
8866,37,0,1442,0,189,0,1,1,3,1
8867,14,0,1376,0,255,0,0,1,0,1
8868,21,0,1376,0,123,0,0,1,0,1
8868,22,0,1408,0,138,0,0,1,0,1
8868,2,0,1442,0,255,0,0,1,0,1
8869,36,0,1442,0,184,0,1,1,3,1
8869,14,0,1376,0,255,0,0,1,0,1
8870,21,0,1376,0,124,0,0,1,0,1
8870,22,0,1408,0,139,0,0,1,0,1
8870,2,0,1442,0,255,0,0,1,0,1
8871,36,0,1442,0,185,0,1,1,3,1
8871,14,0,1437,0,255,0,0,1,0,1
8872,22,0,1437,0,140,0,0,1,0,1
8872,14,0,1472,0,255,0,0,1,0,1
8872,2,0,1442,0,255,0,0,1,0,1
8873,23,0,1472,0,255,0,0,1,0,1
8873,36,0,1442,0,186,0,1,1,3,1
8874,14,0,1498,0,255,0,0,1,0,1
8874,2,0,1442,0,255,0,0,1,0,1
8875,23,0,1498,0,255,0,0,1,0,1
8875,36,0,1442,0,187,0,1,1,3,1
8875,14,0,1538,0,255,0,0,1,0,1
8876,24,0,1538,0,255,0,0,1,0,1
8877,14,0,1563,0,255,0,0,1,0,1
8877,2,0,1501,0,255,0,0,1,0,1
8878,24,0,1563,0,255,0,0,1,0,1
8878,23,0,1528,0,255,0,0,1,0,1
8878,36,0,1501,0,188,0,1,1,3,1
8879,14,0,1538,0,255,0,0,1,0,1
8879,2,0,1501,0,255,0,0,1,0,1
8880,24,0,1538,0,255,0,0,1,0,1
8880,23,0,1528,0,255,0,0,1,0,1
8880,36,0,1501,0,189,0,1,1,3,1
8881,14,0,1563,0,255,0,0,1,0,1
8881,2,0,1558,0,255,0,0,1,0,1
8882,24,0,1563,0,255,0,0,1,0,1
8882,36,0,1558,0,190,0,1,1,3,1
8882,14,0,1528,0,255,0,0,1,0,1
8883,23,0,1528,0,255,0,0,1,0,1
8883,14,0,1538,0,255,0,0,1,0,1
8884,24,0,1538,0,255,0,0,1,0,1
8884,14,0,1575,0,255,0,0,1,0,1
8884,2,0,1595,0,255,0,0,1,0,1
8885,24,0,1575,0,255,0,0,1,0,1
8885,36,0,1595,0,191,0,1,1,3,1
8885,14,0,1472,0,255,0,0,1,0,1
8885,2,0,1595,0,255,0,0,1,0,1
8886,23,0,1472,0,255,0,0,1,0,1
8886,36,0,1595,0,192,0,1,1,3,1
8886,14,0,1538,0,255,0,0,1,0,1
8886,2,0,1595,0,255,0,0,1,0,1
8887,24,0,1538,0,255,0,0,1,0,1
8887,36,0,1595,0,193,0,1,1,3,1
8887,2,0,1595,0,255,0,0,1,0,1
8888,36,0,1595,0,194,0,1,1,3,1
8888,14,0,1560,0,255,0,0,1,0,1
8889,24,0,1560,0,255,0,0,1,0,1
8889,14,0,1528,0,255,0,0,1,0,1
8889,2,0,1595,0,255,0,0,1,0,1
8890,23,0,1528,0,255,0,0,1,0,1
8890,36,0,1595,0,195,0,1,1,3,1
8890,14,0,1538,0,255,0,0,1,0,1
8890,2,0,1595,0,255,0,0,1,0,1
8891,24,0,1538,0,255,0,0,1,0,1
8891,36,0,1595,0,196,0,1,1,3,1
8891,14,0,1566,0,255,0,0,1,0,1
8891,2,0,1595,0,255,0,0,1,0,1
8892,24,0,1566,0,255,0,0,1,0,1
8892,37,0,1595,0,190,0,1,1,3,1
8892,14,0,1528,0,255,0,0,1,0,1
8892,2,0,1595,0,255,0,0,1,0,1
8893,23,0,1528,0,255,0,0,1,0,1
8893,37,0,1595,0,191,0,1,1,3,1
8893,14,0,1538,0,255,0,0,1,0,1
8894,24,0,1538,0,255,0,0,1,0,1
8894,14,0,1528,0,255,0,0,1,0,1
8894,2,0,1595,0,255,0,0,1,0,1
8895,23,0,1528,0,255,0,0,1,0,1
8895,37,0,1595,0,192,0,1,1,3,1
8895,14,0,1538,0,255,0,0,1,0,1
8895,2,0,1595,0,255,0,0,1,0,1
8896,24,0,1538,0,255,0,0,1,0,1
8896,37,0,1595,0,193,0,1,1,3,1
8896,14,0,1566,0,255,0,0,1,0,1
8896,2,0,1595,0,255,0,0,1,0,1
8897,24,0,1566,0,255,0,0,1,0,1
8897,37,0,1595,0,194,0,1,1,3,1
8898,14,0,1472,0,255,0,0,1,0,1
8899,23,0,1472,0,255,0,0,1,0,1
8900,14,0,1505,0,255,0,0,1,0,1
8900,2,0,3088,0,255,0,0,1,0,1
8901,23,0,1505,0,255,0,0,1,0,1
8901,36,0,3088,0,197,0,1,1,3,1
8901,14,0,1538,0,255,0,0,1,0,1
8901,2,0,845,0,255,0,0,1,0,1
8902,24,0,1538,0,255,0,0,1,0,1
8902,25,0,845,0,192,0,1,1,0,1
8902,2,0,1176,0,255,0,0,1,0,1
8903,25,0,1176,0,193,0,1,1,3,1
8903,14,0,1560,0,255,0,0,1,0,1
8903,2,0,816,0,255,0,0,1,0,1
8904,24,0,1560,0,255,0,0,1,0,1
8904,25,0,816,0,194,0,1,1,3,1
8904,14,0,1528,0,255,0,0,1,0,1
8904,2,0,820,0,255,0,0,1,0,1
8905,23,0,1528,0,255,0,0,1,0,1
8905,24,2,820,0,39,0,1,1,3,1
8905,14,0,1538,0,255,0,0,1,0,1
8905,2,0,822,0,255,0,0,1,0,1
8906,24,0,1538,0,255,0,0,1,0,1
8906,24,2,822,0,40,0,1,1,3,1
8906,14,0,1566,0,255,0,0,1,0,1
8906,2,0,827,0,255,0,0,1,0,1
8907,24,0,1566,0,255,0,0,1,0,1
8907,24,2,827,0,41,0,1,1,3,1
8907,14,0,1528,0,255,0,0,1,0,1
8907,2,0,832,0,255,0,0,1,0,1
8908,23,0,1528,0,255,0,0,1,0,1
8908,24,2,832,0,42,0,1,1,3,1
8908,14,0,1538,0,255,0,0,1,0,1
8908,2,0,837,0,255,0,0,1,0,1
8909,24,0,1538,0,255,0,0,1,0,1
8909,24,2,837,0,43,0,1,1,3,1
8909,14,0,1572,0,255,0,0,1,0,1
8909,2,0,871,0,255,0,0,1,0,1
8910,24,0,1572,0,255,0,0,1,0,1
8910,26,0,871,0,110,0,1,1,0,1
8910,2,0,1624,0,255,0,0,1,0,1
8911,26,0,1624,0,111,0,1,1,0,1
8911,2,0,1624,0,255,0,0,1,0,1
8912,26,0,1624,0,112,0,1,1,0,1
8912,2,0,1624,0,255,0,0,1,0,1
8913,26,0,1624,0,113,0,1,1,0,1
8915,14,0,1579,0,255,0,0,1,0,1
8916,24,0,1579,0,255,0,0,1,0,1
8916,14,0,1472,0,255,0,0,1,0,1
8917,23,0,1472,0,255,0,0,1,0,1
8917,14,0,1538,0,255,0,0,1,0,1
8917,2,0,1064,0,255,0,0,1,0,1
8918,24,0,1538,0,255,0,0,1,0,1
8918,25,0,1064,0,195,0,1,1,0,1
8919,14,0,1566,0,255,0,0,1,0,1
8919,2,0,1064,0,255,0,0,1,0,1
8920,24,0,1566,0,255,0,0,1,0,1
8920,25,0,1064,0,196,0,1,1,0,1
8920,14,0,1528,0,255,0,0,1,0,1
8921,23,0,1528,0,255,0,0,1,0,1
8921,14,0,1538,0,255,0,0,1,0,1
8921,2,0,1064,0,255,0,0,1,0,1
8922,24,0,1538,0,255,0,0,1,0,1
8922,26,0,1064,0,114,0,1,1,0,1
8922,14,0,1528,0,255,0,0,1,0,1
8923,23,0,1528,0,255,0,0,1,0,1
8923,14,0,1538,0,255,0,0,1,0,1
8924,24,0,1538,0,255,0,0,1,0,1
8924,14,0,1575,0,255,0,0,1,0,1
8925,24,0,1575,0,255,0,0,1,0,1
8925,14,0,1472,0,255,0,0,1,0,1
8925,2,0,1078,0,255,0,0,1,0,1
8926,23,0,1472,0,255,0,0,1,0,1
8926,22,1,1078,0,16,0,1,1,3,1
8926,2,0,1078,0,255,0,0,1,0,1
8927,22,1,1078,0,17,0,1,1,3,1
8927,14,0,1518,0,255,0,0,1,0,1
8927,2,0,1078,0,255,0,0,1,0,1
8928,23,0,1518,0,255,0,0,1,0,1
8928,24,0,1538,0,255,0,0,1,0,1
8928,22,1,1078,0,18,0,1,1,3,1
8929,14,0,1566,0,255,0,0,1,0,1
8930,24,0,1566,0,255,0,0,1,0,1
8930,14,0,1528,0,255,0,0,1,0,1
8931,23,0,1528,0,255,0,0,1,0,1
8931,14,0,1538,0,255,0,0,1,0,1
8932,24,0,1538,0,255,0,0,1,0,1
8932,14,0,1575,0,255,0,0,1,0,1
8932,2,0,1255,0,255,0,0,1,0,1
8933,24,0,1575,0,255,0,0,1,0,1
8933,24,2,1255,0,44,0,1,1,3,1
8933,14,0,1472,0,255,0,0,1,0,1
8933,2,0,1282,0,255,0,0,1,0,1
8934,23,0,1472,0,255,0,0,1,0,1
8934,22,1,1282,0,19,0,1,1,3,1
8934,14,0,1538,0,255,0,0,1,0,1
8934,2,0,1282,0,255,0,0,1,0,1
8935,24,0,1538,0,255,0,0,1,0,1
8935,22,1,1282,0,20,0,1,1,3,1
8936,14,0,1528,0,255,0,0,1,0,1
8936,2,0,1282,0,255,0,0,1,0,1
8937,23,0,1528,0,255,0,0,1,0,1
8937,24,0,1538,0,255,0,0,1,0,1
8937,23,3,1282,0,19,0,1,1,3,1
8937,2,0,1282,0,255,0,0,1,0,1
8938,23,3,1282,0,20,0,1,1,3,1
8938,14,0,1566,0,255,0,0,1,0,1
8938,2,0,1301,0,255,0,0,1,0,1
8939,24,0,1566,0,255,0,0,1,0,1
8939,23,3,1301,0,21,0,1,1,3,1
8939,2,0,1376,0,255,0,0,1,0,1
8940,26,0,1376,0,115,0,1,1,0,1
8940,14,0,1472,0,255,0,0,1,0,1
8940,2,0,1376,0,255,0,0,1,0,1
8941,23,0,1472,0,255,0,0,1,0,1
8941,26,0,1376,0,116,0,1,1,0,1
8941,2,0,1390,0,255,0,0,1,0,1
8942,26,0,1390,0,117,0,1,1,0,1
8942,14,0,1505,0,255,0,0,1,0,1
8943,23,0,1505,0,255,0,0,1,0,1
8943,14,0,1538,0,255,0,0,1,0,1
8943,2,0,1376,0,255,0,0,1,0,1
8944,24,0,1538,0,255,0,0,1,0,1
8944,26,0,1376,0,118,0,1,1,0,1
8945,14,0,1542,0,255,0,0,1,0,1
8945,2,0,1376,0,255,0,0,1,0,1
8946,24,0,1542,0,255,0,0,1,0,1
8946,26,0,1376,0,119,0,1,1,0,1
8946,2,0,1390,0,255,0,0,1,0,1
8947,26,0,1390,0,120,0,1,1,0,1
8947,14,0,1579,0,255,0,0,1,0,1
8948,24,0,1579,0,255,0,0,1,0,1
8948,14,0,1472,0,255,0,0,1,0,1
8949,23,0,1472,0,255,0,0,1,0,1
8949,14,0,1538,0,255,0,0,1,0,1
8950,24,0,1538,0,255,0,0,1,0,1
8951,14,0,1560,0,255,0,0,1,0,1
8951,2,0,1347,0,255,0,0,1,0,1
8952,24,0,1560,0,255,0,0,1,0,1
8952,26,0,1347,0,121,0,1,1,0,1
8953,14,0,1589,0,255,0,0,1,0,1
8953,2,0,1437,0,255,0,0,1,0,1
8954,24,0,1589,0,255,0,0,1,0,1
8954,43,0,1437,0,33,0,1,1,3,1
8954,25,0,1376,0,197,0,1,1,0,1
8954,14,0,1472,0,255,0,0,1,0,1
8955,23,0,1472,0,255,0,0,1,0,1
8955,2,0,1390,0,255,0,0,1,0,1
8956,26,0,1390,0,122,0,1,1,0,1
8956,14,0,1664,0,255,0,0,1,0,1
8956,2,0,1376,0,255,0,0,1,0,1
8957,26,0,1664,0,40,0,0,1,0,1
8957,26,0,1376,0,123,0,1,1,0,1
8957,2,0,1390,0,255,0,0,1,0,1
8958,26,0,1390,0,124,0,1,1,0,1
8958,14,0,1696,0,255,0,0,1,0,1
8958,2,0,1376,0,255,0,0,1,0,1
8959,26,0,1696,0,41,0,0,1,0,1
8959,26,0,1376,0,125,0,1,1,0,1
8959,14,0,1768,0,255,0,0,1,0,1
8959,2,0,1390,0,255,0,0,1,0,1
8960,27,0,1768,0,42,0,0,1,0,1
8960,26,0,1390,0,126,0,1,1,0,1
8960,0,0,848,0,26,0,0,1,0,1
8961,13,1,848,0,24,0,0,1,0,1
8961,3,0,640,0,47,0,0,1,0,1
8961,2,0,1376,0,255,0,0,1,0,1
8962,10,0,640,0,24,0,0,1,0,1
8962,26,0,1376,0,127,0,1,1,0,1
8962,3,0,708,0,48,0,0,1,0,1
8962,2,0,1390,0,255,0,0,1,0,1
8963,11,0,708,0,24,0,0,1,0,1
8963,26,0,1390,0,128,0,1,1,0,1
8963,2,0,1416,0,255,0,0,1,0,1
8964,23,3,1416,0,22,0,1,1,0,1
8964,4,0,3758,0,27,0,0,1,0,1
8965,58,0,3758,0,24,0,0,1,0,1
8965,59,0,3778,0,25,0,0,1,0,1
8966,14,0,1794,0,255,0,0,1,0,1
8967,28,1,1794,0,19,0,0,1,0,1
8967,14,0,1703,0,255,0,0,1,0,1
8967,2,0,1376,0,255,0,0,1,0,1
8968,26,0,1703,0,42,0,0,1,0,1
8968,25,0,1376,0,198,0,1,1,0,1
8968,14,0,1728,0,255,0,0,1,0,1
8968,2,0,1390,0,255,0,0,1,0,1
8969,27,0,1728,0,43,0,0,1,0,1
8969,26,0,1390,0,129,0,1,1,0,1
8969,2,0,1437,0,255,0,0,1,0,1
8970,42,1,1437,0,142,0,1,1,3,1
8970,15,0,1181,0,82,0,0,1,0,1
8970,2,0,1376,0,255,0,0,1,0,1
8971,18,0,1181,0,18,0,0,1,0,1
8971,25,0,1376,0,199,0,1,1,0,1
8971,2,0,1381,0,255,0,0,1,0,1
8972,36,0,1381,0,198,0,1,1,0,1
8972,13,0,2560,0,255,0,0,1,0,1
8972,2,0,1390,0,255,0,0,1,0,1
8973,40,0,2560,0,20,0,0,1,0,1
8973,26,0,1390,0,130,0,1,1,0,1
8973,13,0,2800,0,255,0,0,1,0,1
8973,2,0,1381,0,255,0,0,1,0,1
8974,43,0,2800,0,57,0,0,1,0,1
8974,36,0,1381,0,199,0,1,1,0,1
8974,13,0,2574,0,255,0,0,1,0,1
8974,2,0,1390,0,255,0,0,1,0,1
8975,40,0,2574,0,21,0,0,1,0,1
8975,26,0,1390,0,131,0,1,1,0,1
8975,13,0,2624,0,255,0,0,1,0,1
8975,2,0,1376,0,255,0,0,1,0,1
8976,41,0,2624,0,19,0,0,1,0,1
8976,26,0,1376,0,132,0,1,1,0,1
8976,13,0,2841,0,255,0,0,1,0,1
8976,2,0,1381,0,255,0,0,1,0,1
8977,44,0,2841,0,19,0,0,1,0,1
8977,36,0,1381,0,200,0,1,1,0,1
8977,13,0,2657,0,255,0,0,1,0,1
8977,2,0,1390,0,255,0,0,1,0,1
8978,41,0,2657,0,20,0,0,1,0,1
8978,26,0,1390,0,133,0,1,1,0,1
8978,13,0,2697,0,255,0,0,1,0,1
8978,2,0,1395,0,255,0,0,1,0,1
8979,42,0,2697,0,48,0,0,1,0,1
